CNPJ_Companhia,Data_Referencia,Versao,ID_Documento,NOME_COMPANHIA,Data_Inicio_Exercicio_Social,Data_Fim_Exercicio_Social,Total_Remuneracao,ORGAO_ADMINISTRACAO,Numero_Membros,TOTAL_REMUNERACAO_ORGAO,NUM_MEMBROS_TOTAL,REM_FIXA_SALARIO,REM_FIXA_BENEFICIOS,REM_FIXA_COMITES,REM_FIXA_OUTROS,Descricao_Outros_Remuneracoes_Fixas,REM_VAR_BONUS,REM_VAR_PLR,REM_VAR_REUNIOES,REM_VAR_OUTROS,REM_VAR_COMISSOES,Descricao_Outros_Remuneracoes_Variaveis,REM_POS_EMPREGO,REM_CESSACAO_CARGO,REM_ACOES_BLOCO3,Observacao,NUM_MEMBROS_INDIVIDUAL,REM_MAXIMA_INDIVIDUAL,REM_MINIMA_INDIVIDUAL,REM_MEDIA_INDIVIDUAL,NUM_MEMBROS_BONUS_PLR,BONUS_MIN,BONUS_MAX,BONUS_ALVO,BONUS_PAGO,PLR_MIN,PLR_MAX,PLR_ALVO,PLR_PAGO,ANO_REFER,UF_SEDE,SETOR_ATIVIDADE,CONTROLE_ACIONARIO
02.387.241/0001-60,2025-12-31,7,154404,RUMO S.A.,2023-01-01,2023-12-31,50000933.96,CONSELHO DE ADMINISTRAÇÃO,9.33,6065942.85,8.33,6059680.28,6262.57,0.0,0.0,"Conforme Processo CVM nº 19957.007457/2018-10, o encargos sociais de ônus do empregador não estão abrangidos pelo conceito de ""benefício de qualquer natureza"" de que trata o artigo 152 da Lei nº 6.404/76, conforme especificado no OFÍCIO CIRCULAR/ANUAL-2023-CVM/SEP.",0.0,0.0,0.0,0.0,0.0,"Conforme Processo CVM nº 19957.007457/2018-10, o encargos sociais de ônus do empregador não estão abrangidos pelo conceito de ""benefício de qualquer natureza"" de que trata o artigo 152 da Lei nº 6.404/76, conforme especificado no OFÍCIO CIRCULAR/ANUAL-2023-CVM/SEP.",0.0,0.0,0.0,O número de membros foi apurado da forma especificada no OFÍCIO CIRCULAR/ANUAL-2023-CVM/SEP.,8.33,2250000.0,260000.0,728204.42,8.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023,PR,Serviços Transporte e Logística,PRIVADO HOLDING
02.387.241/0001-60,2025-12-31,7,154404,RUMO S.A.,2023-01-01,2023-12-31,50000933.96,CONSELHO DE ADMINISTRAÇÃO,9.33,6065942.85,8.33,6059680.28,6262.57,0.0,0.0,"Conforme Processo CVM nº 19957.007457/2018-10, o encargos sociais de ônus do empregador não estão abrangidos pelo conceito de ""benefício de qualquer natureza"" de que trata o artigo 152 da Lei nº 6.404/76, conforme especificado no OFÍCIO CIRCULAR/ANUAL-2023-CVM/SEP.",0.0,0.0,0.0,0.0,0.0,"Conforme Processo CVM nº 19957.007457/2018-10, o encargos sociais de ônus do empregador não estão abrangidos pelo conceito de ""benefício de qualquer natureza"" de que trata o artigo 152 da Lei nº 6.404/76, conforme especificado no OFÍCIO CIRCULAR/ANUAL-2023-CVM/SEP.",0.0,0.0,0.0,O número de membros foi apurado da forma especificada no OFÍCIO CIRCULAR/ANUAL-2023-CVM/SEP.,8.33,2250000.0,260000.0,728204.42,8.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023,PR,Serviços Transporte e Logística,PRIVADO HOLDING
02.387.241/0001-60,2025-12-31,7,154404,RUMO S.A.,2024-01-01,2024-12-31,46656559.57,CONSELHO DE ADMINISTRAÇÃO,10.0,5208970.93,8.0,5208890.93,80.0,0.0,0.0,"Conforme Processo CVM nº 19957.007457/2018-10, o encargos sociais de ônus do empregador não estão abrangidos pelo conceito de ""benefício de qualquer natureza"" de que trata o artigo 152 da Lei nº 6.404/76, conforme especificado no OFÍCIO CIRCULAR/ANUAL-2024-CVM/SEP.",0.0,0.0,0.0,0.0,0.0,"Conforme Processo CVM nº 19957.007457/2018-10, o encargos sociais de ônus do empregador não estão abrangidos pelo conceito de ""benefício de qualquer natureza"" de que trata o artigo 152 da Lei nº 6.404/76, conforme especificado no OFÍCIO CIRCULAR/ANUAL-2024-CVM/SEP.",0.0,0.0,0.0,O número de membros foi apurado da forma especificada no OFÍCIO CIRCULAR/ANUAL-2024-CVM/SEP.,8.0,2250000.0,260000.0,651121.37,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,PR,Serviços Transporte e Logística,PRIVADO HOLDING
02.387.241/0001-60,2025-12-31,7,154404,RUMO S.A.,2024-01-01,2024-12-31,46656559.57,CONSELHO DE ADMINISTRAÇÃO,10.0,5208970.93,8.0,5208890.93,80.0,0.0,0.0,"Conforme Processo CVM nº 19957.007457/2018-10, o encargos sociais de ônus do empregador não estão abrangidos pelo conceito de ""benefício de qualquer natureza"" de que trata o artigo 152 da Lei nº 6.404/76, conforme especificado no OFÍCIO CIRCULAR/ANUAL-2024-CVM/SEP.",0.0,0.0,0.0,0.0,0.0,"Conforme Processo CVM nº 19957.007457/2018-10, o encargos sociais de ônus do empregador não estão abrangidos pelo conceito de ""benefício de qualquer natureza"" de que trata o artigo 152 da Lei nº 6.404/76, conforme especificado no OFÍCIO CIRCULAR/ANUAL-2024-CVM/SEP.",0.0,0.0,0.0,O número de membros foi apurado da forma especificada no OFÍCIO CIRCULAR/ANUAL-2024-CVM/SEP.,8.0,2250000.0,260000.0,651121.37,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,PR,Serviços Transporte e Logística,PRIVADO HOLDING
02.387.241/0001-60,2025-12-31,7,154404,RUMO S.A.,2024-01-01,2024-12-31,46656559.57,CONSELHO FISCAL,5.0,804050.0,5.0,804000.0,50.0,0.0,0.0,"Conforme Processo CVM nº 19957.007457/2018-10, o encargos sociais de ônus do empregador não estão abrangidos pelo conceito de ""benefício de qualquer natureza"" de que trata o artigo 152 da Lei nº 6.404/76, conforme especificado no OFÍCIO CIRCULAR/ANUAL-2024-CVM/SEP.",0.0,0.0,0.0,0.0,0.0,"Conforme Processo CVM nº 19957.007457/2018-10, o encargos sociais de ônus do empregador não estão abrangidos pelo conceito de ""benefício de qualquer natureza"" de que trata o artigo 152 da Lei nº 6.404/76, conforme especificado no OFÍCIO CIRCULAR/ANUAL-2024-CVM/SEP.",0.0,0.0,0.0,O número de membros foi apurado da forma especificada no OFÍCIO CIRCULAR/ANUAL-2024-CVM/SEP.,5.0,165000.0,156000.0,160810.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,PR,Serviços Transporte e Logística,PRIVADO HOLDING
02.387.241/0001-60,2025-12-31,7,154404,RUMO S.A.,2024-01-01,2024-12-31,46656559.57,CONSELHO FISCAL,5.0,804050.0,5.0,804000.0,50.0,0.0,0.0,"Conforme Processo CVM nº 19957.007457/2018-10, o encargos sociais de ônus do empregador não estão abrangidos pelo conceito de ""benefício de qualquer natureza"" de que trata o artigo 152 da Lei nº 6.404/76, conforme especificado no OFÍCIO CIRCULAR/ANUAL-2024-CVM/SEP.",0.0,0.0,0.0,0.0,0.0,"Conforme Processo CVM nº 19957.007457/2018-10, o encargos sociais de ônus do empregador não estão abrangidos pelo conceito de ""benefício de qualquer natureza"" de que trata o artigo 152 da Lei nº 6.404/76, conforme especificado no OFÍCIO CIRCULAR/ANUAL-2024-CVM/SEP.",0.0,0.0,0.0,O número de membros foi apurado da forma especificada no OFÍCIO CIRCULAR/ANUAL-2024-CVM/SEP.,5.0,165000.0,156000.0,160810.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,PR,Serviços Transporte e Logística,PRIVADO HOLDING
02.387.241/0001-60,2025-12-31,7,154404,RUMO S.A.,2024-01-01,2024-12-31,46656559.57,DIRETORIA ESTATUTÁRIA,4.17,40643538.64,4.17,6466379.31,583897.87,0.0,0.0,"Conforme Processo CVM nº 19957.007457/2018-10, o encargos sociais de ônus do empregador não estão abrangidos pelo conceito de ""benefício de qualquer natureza"" de que trata o artigo 152 da Lei nº 6.404/76, conforme especificado no OFÍCIO CIRCULAR/ANUAL-2024-CVM/SEP.",1850872.87,16133934.47,0.0,0.0,0.0,"Conforme Processo CVM nº 19957.007457/2018-10, o encargos sociais de ônus do empregador não estão abrangidos pelo conceito de ""benefício de qualquer natureza"" de que trata o artigo 152 da Lei nº 6.404/76, conforme especificado no OFÍCIO CIRCULAR/ANUAL-2024-CVM/SEP.",0.0,0.0,15608454.12,O número de membros foi apurado da forma especificada no OFÍCIO CIRCULAR/ANUAL-2024-CVM/SEP.,4.17,11679145.0,4500997.01,9746651.95,4.17,0.0,1455884.0,940752.12,1850872.87,0.0,31059393.0,5240835.6,16133934.47,2024,PR,Serviços Transporte e Logística,PRIVADO HOLDING
02.387.241/0001-60,2025-12-31,7,154404,RUMO S.A.,2024-01-01,2024-12-31,46656559.57,DIRETORIA ESTATUTÁRIA,4.17,40643538.64,4.17,6466379.31,583897.87,0.0,0.0,"Conforme Processo CVM nº 19957.007457/2018-10, o encargos sociais de ônus do empregador não estão abrangidos pelo conceito de ""benefício de qualquer natureza"" de que trata o artigo 152 da Lei nº 6.404/76, conforme especificado no OFÍCIO CIRCULAR/ANUAL-2024-CVM/SEP.",1850872.87,16133934.47,0.0,0.0,0.0,"Conforme Processo CVM nº 19957.007457/2018-10, o encargos sociais de ônus do empregador não estão abrangidos pelo conceito de ""benefício de qualquer natureza"" de que trata o artigo 152 da Lei nº 6.404/76, conforme especificado no OFÍCIO CIRCULAR/ANUAL-2024-CVM/SEP.",0.0,0.0,15608454.12,O número de membros foi apurado da forma especificada no OFÍCIO CIRCULAR/ANUAL-2024-CVM/SEP.,4.17,11679145.0,4500997.01,9746651.95,4.17,0.0,1455884.0,940752.12,1850872.87,0.0,31059393.0,5240835.6,16133934.47,2024,PR,Serviços Transporte e Logística,PRIVADO HOLDING
02.387.241/0001-60,2025-12-31,7,154404,RUMO S.A.,2025-01-01,2025-12-31,49721863.27,CONSELHO FISCAL,5.0,884455.0,5.0,884455.0,0.0,0.0,0.0,"Conforme Processo CVM nº 19957.007457/2018-10, o encargos sociais de ônus do empregador não estão abrangidos pelo conceito de ""benefício de qualquer natureza"" de que trata o artigo 152 da Lei nº 6.404/76, conforme especificado no OFÍCIO CIRCULAR/ANUAL-2025-CVM/SEP.",0.0,0.0,0.0,0.0,0.0,"Conforme Processo CVM nº 19957.007457/2018-10, o encargos sociais de ônus do empregador não estão abrangidos pelo conceito de ""benefício de qualquer natureza"" de que trata o artigo 152 da Lei nº 6.404/76, conforme especificado no OFÍCIO CIRCULAR/ANUAL-2025-CVM/SEP.",0.0,0.0,0.0,O número de membros foi apurado da forma especificada no OFÍCIO CIRCULAR/ANUAL-2025-CVM/SEP.,,,,,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,PR,Serviços Transporte e Logística,PRIVADO HOLDING
02.387.241/0001-60,2025-12-31,7,154404,RUMO S.A.,2025-01-01,2025-12-31,49721863.27,CONSELHO FISCAL,5.0,884455.0,5.0,884455.0,0.0,0.0,0.0,"Conforme Processo CVM nº 19957.007457/2018-10, o encargos sociais de ônus do empregador não estão abrangidos pelo conceito de ""benefício de qualquer natureza"" de que trata o artigo 152 da Lei nº 6.404/76, conforme especificado no OFÍCIO CIRCULAR/ANUAL-2025-CVM/SEP.",0.0,0.0,0.0,0.0,0.0,"Conforme Processo CVM nº 19957.007457/2018-10, o encargos sociais de ônus do empregador não estão abrangidos pelo conceito de ""benefício de qualquer natureza"" de que trata o artigo 152 da Lei nº 6.404/76, conforme especificado no OFÍCIO CIRCULAR/ANUAL-2025-CVM/SEP.",0.0,0.0,0.0,O número de membros foi apurado da forma especificada no OFÍCIO CIRCULAR/ANUAL-2025-CVM/SEP.,,,,,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,PR,Serviços Transporte e Logística,PRIVADO HOLDING
02.387.241/0001-60,2025-12-31,7,154404,RUMO S.A.,2025-01-01,2025-12-31,49721863.27,DIRETORIA ESTATUTÁRIA,4.0,42718802.02,4.0,7028230.56,706092.0,0.0,0.0,"Conforme Processo CVM nº 19957.007457/2018-10, o encargos sociais de ônus do empregador não estão abrangidos pelo conceito de ""benefício de qualquer natureza"" de que trata o artigo 152 da Lei nº 6.404/76, conforme especificado no OFÍCIO CIRCULAR/ANUAL-2025-CVM/SEP.",932000.0,25516861.77,0.0,0.0,0.0,"Conforme Processo CVM nº 19957.007457/2018-10, o encargos sociais de ônus do empregador não estão abrangidos pelo conceito de ""benefício de qualquer natureza"" de que trata o artigo 152 da Lei nº 6.404/76, conforme especificado no OFÍCIO CIRCULAR/ANUAL-2025-CVM/SEP.",0.0,0.0,8535617.69,O número de membros foi apurado da forma especificada no OFÍCIO CIRCULAR/ANUAL-2025-CVM/SEP,,,,,4.0,0.0,1398000.0,932000.0,0.0,0.0,28912500.0,25516861.77,0.0,2025,PR,Serviços Transporte e Logística,PRIVADO HOLDING
02.387.241/0001-60,2025-12-31,7,154404,RUMO S.A.,2025-01-01,2025-12-31,49721863.27,DIRETORIA ESTATUTÁRIA,4.0,42718802.02,4.0,7028230.56,706092.0,0.0,0.0,"Conforme Processo CVM nº 19957.007457/2018-10, o encargos sociais de ônus do empregador não estão abrangidos pelo conceito de ""benefício de qualquer natureza"" de que trata o artigo 152 da Lei nº 6.404/76, conforme especificado no OFÍCIO CIRCULAR/ANUAL-2025-CVM/SEP.",932000.0,25516861.77,0.0,0.0,0.0,"Conforme Processo CVM nº 19957.007457/2018-10, o encargos sociais de ônus do empregador não estão abrangidos pelo conceito de ""benefício de qualquer natureza"" de que trata o artigo 152 da Lei nº 6.404/76, conforme especificado no OFÍCIO CIRCULAR/ANUAL-2025-CVM/SEP.",0.0,0.0,8535617.69,O número de membros foi apurado da forma especificada no OFÍCIO CIRCULAR/ANUAL-2025-CVM/SEP,,,,,4.0,0.0,1398000.0,932000.0,0.0,0.0,28912500.0,25516861.77,0.0,2025,PR,Serviços Transporte e Logística,PRIVADO HOLDING
02.387.241/0001-60,2025-12-31,7,154404,RUMO S.A.,2025-01-01,2025-12-31,49721863.27,CONSELHO DE ADMINISTRAÇÃO,9.0,6118606.25,8.0,6118606.25,0.0,0.0,0.0,"Conforme Processo CVM nº 19957.007457/2018-10, o encargos sociais de ônus do empregador não estão abrangidos pelo conceito de ""benefício de qualquer natureza"" de que trata o artigo 152 da Lei nº 6.404/76, conforme especificado no OFÍCIO CIRCULAR/ANUAL-2025-CVM/SEP.",0.0,0.0,0.0,0.0,0.0,"Conforme Processo CVM nº 19957.007457/2018-10, o encargos sociais de ônus do empregador não estão abrangidos pelo conceito de ""benefício de qualquer natureza"" de que trata o artigo 152 da Lei nº 6.404/76, conforme especificado no CIRCULAR/ANUAL-2025-CVM/SEP.",0.0,0.0,0.0,O número de membros foi apurado da forma especificada no OFÍCIO CIRCULAR/ANUAL-2025-CVM/SEP.,,,,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,PR,Serviços Transporte e Logística,PRIVADO HOLDING
02.387.241/0001-60,2025-12-31,7,154404,RUMO S.A.,2025-01-01,2025-12-31,49721863.27,CONSELHO DE ADMINISTRAÇÃO,9.0,6118606.25,8.0,6118606.25,0.0,0.0,0.0,"Conforme Processo CVM nº 19957.007457/2018-10, o encargos sociais de ônus do empregador não estão abrangidos pelo conceito de ""benefício de qualquer natureza"" de que trata o artigo 152 da Lei nº 6.404/76, conforme especificado no OFÍCIO CIRCULAR/ANUAL-2025-CVM/SEP.",0.0,0.0,0.0,0.0,0.0,"Conforme Processo CVM nº 19957.007457/2018-10, o encargos sociais de ônus do empregador não estão abrangidos pelo conceito de ""benefício de qualquer natureza"" de que trata o artigo 152 da Lei nº 6.404/76, conforme especificado no CIRCULAR/ANUAL-2025-CVM/SEP.",0.0,0.0,0.0,O número de membros foi apurado da forma especificada no OFÍCIO CIRCULAR/ANUAL-2025-CVM/SEP.,,,,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,PR,Serviços Transporte e Logística,PRIVADO HOLDING
02.397.080/0001-96,2025-12-31,3,154797,ITAPEBI GERACAO DE ENERGIA S.A.,2022-01-01,2022-12-31,0.0,CONSELHO FISCAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Valores referentes a encargos totais.,0.0,0.0,0.0,0.0,0.0,Valores referentes a encargos totais.,0.0,0.0,0.0,"Em conformidade com o Ofício Circular Anual CVM/SEP realizada, o número de membros total de cada órgão deverá corresponder à média anual do número de membros de cada órgão apurado mensalmente.",,,,,,,,,,,,,,2022,RJ,Energia Elétrica,PRIVADO
02.397.080/0001-96,2025-12-31,3,154797,ITAPEBI GERACAO DE ENERGIA S.A.,2022-01-01,2022-12-31,0.0,DIRETORIA ESTATUTÁRIA,4.0,0.0,0.0,0.0,0.0,0.0,0.0,Valores referentes a encargos totais,0.0,0.0,0.0,0.0,0.0,Valores referentes a encargos totais.,0.0,0.0,0.0,"Em conformidade com o Ofício Circular Anual CVM/SEP realizada, o número de membros total de cada órgão deverá corresponder à média anual do número de membros de cada órgão apurado mensalmente.",,,,,,,,,,,,,,2022,RJ,Energia Elétrica,PRIVADO
02.397.080/0001-96,2025-12-31,3,154797,ITAPEBI GERACAO DE ENERGIA S.A.,2022-01-01,2022-12-31,0.0,CONSELHO DE ADMINISTRAÇÃO,4.0,0.0,0.0,0.0,0.0,0.0,0.0,Valores referentes a encargos totais.,0.0,0.0,0.0,0.0,0.0,Valores referentes a encargos totais.,0.0,0.0,0.0,"Em conformidade com o Ofício Circular Anual CVM/SEP realizada, o número de membros total de cada órgão deverá corresponder à média anual do número de membros de cada órgão apurado mensalmente.",,,,,,,,,,,,,,2022,RJ,Energia Elétrica,PRIVADO
02.397.080/0001-96,2025-12-31,3,154797,ITAPEBI GERACAO DE ENERGIA S.A.,2025-01-01,2025-12-31,3936462.0,CONSELHO DE ADMINISTRAÇÃO,4.0,72864.0,4.0,72864.0,0.0,0.0,0.0,Valores referentes a encargos totais.,0.0,0.0,0.0,0.0,0.0,Valores referentes a encargos totais.,0.0,0.0,0.0,"Em conformidade com o Ofício Circular Anual CVM/SEP realizada, o número de membros total de cada órgão deverá corresponder à média anual do número de membros de cada órgão apurado mensalmente.",,,,,,,,,,,,,,2025,RJ,Energia Elétrica,PRIVADO
02.397.080/0001-96,2025-12-31,3,154797,ITAPEBI GERACAO DE ENERGIA S.A.,2025-01-01,2025-12-31,3936462.0,DIRETORIA ESTATUTÁRIA,4.0,3863598.0,4.0,1830025.0,475654.0,0.0,0.0,Valores referentes a encargos totais.,277082.0,794216.0,0.0,0.0,0.0,Valores referentes a encargos totais.,0.0,0.0,486621.0,"Em conformidade com o Ofício Circular Anual CVM/SEP realizada, o número de membros total de cada órgão deverá corresponder à média anual do número de membros de cada órgão apurado mensalmente.",,,,,,,,,,,,,,2025,RJ,Energia Elétrica,PRIVADO
02.397.080/0001-96,2025-12-31,3,154797,ITAPEBI GERACAO DE ENERGIA S.A.,2025-01-01,2025-12-31,3936462.0,CONSELHO FISCAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Valores referentes a encargos totais.,0.0,0.0,0.0,0.0,0.0,Valores referentes a encargos totais.,0.0,0.0,0.0,"Em conformidade com o Ofício Circular Anual CVM/SEP realizada, o número de membros total de cada órgão deverá corresponder à média anual do número de membros de cada órgão apurado mensalmente.",,,,,,,,,,,,,,2025,RJ,Energia Elétrica,PRIVADO
02.397.080/0001-96,2025-12-31,3,154797,ITAPEBI GERACAO DE ENERGIA S.A.,2023-01-01,2023-12-31,2837339.0,CONSELHO FISCAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Valores referentes a encargos totais.,0.0,0.0,0.0,0.0,0.0,Valores referentes a encargos totais.,0.0,0.0,0.0,"Em conformidade com o Ofício Circular Anual CVM/SEP realizada, o número de membros total de cada órgão deverá corresponder à média anual do número de membros de cada órgão apurado mensalmente.",,,,,,,,,,,,,,2023,RJ,Energia Elétrica,PRIVADO
02.397.080/0001-96,2025-12-31,3,154797,ITAPEBI GERACAO DE ENERGIA S.A.,2023-01-01,2023-12-31,2837339.0,DIRETORIA ESTATUTÁRIA,4.0,2837339.0,2.0,1343027.0,321360.0,0.0,0.0,Valores referentes a encargos totais.,1172952.0,0.0,0.0,0.0,0.0,Valores referentes a encargos totais.,0.0,0.0,0.0,"Em conformidade com o Ofício Circular Anual CVM/SEP realizada, o número de membros total de cada órgão deverá corresponder à média anual do número de membros de cada órgão apurado mensalmente.",,,,,,,,,,,,,,2023,RJ,Energia Elétrica,PRIVADO
02.397.080/0001-96,2025-12-31,3,154797,ITAPEBI GERACAO DE ENERGIA S.A.,2023-01-01,2023-12-31,2837339.0,CONSELHO DE ADMINISTRAÇÃO,4.0,0.0,0.0,0.0,0.0,0.0,0.0,Valores referentes a encargos totais.,0.0,0.0,0.0,0.0,0.0,Valores referentes a encargos totais.,0.0,0.0,0.0,"Em conformidade com o Ofício Circular Anual CVM/SEP realizada, o número de membros total de cada órgão deverá corresponder à média anual do número de membros de cada órgão apurado mensalmente.",,,,,,,,,,,,,,2023,RJ,Energia Elétrica,PRIVADO
02.397.080/0001-96,2025-12-31,3,154797,ITAPEBI GERACAO DE ENERGIA S.A.,2024-01-01,2024-12-31,3429922.0,DIRETORIA ESTATUTÁRIA,4.0,3429922.0,2.0,1648886.0,375079.0,0.0,0.0,Valores referentes a encargos totais,255498.0,664302.0,0.0,0.0,0.0,Valores referentes a encargos totais,0.0,0.0,486157.0,"Em conformidade com o OFÍCIO-CIRCULAR/CVM/SEP, o número de membros total de cada órgão deverá corresponder à média anual do número de membros de cada órgão apurado mensalmente.",,,,,,,,,,,,,,2024,RJ,Energia Elétrica,PRIVADO
02.397.080/0001-96,2025-12-31,3,154797,ITAPEBI GERACAO DE ENERGIA S.A.,2024-01-01,2024-12-31,3429922.0,CONSELHO FISCAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Valores referentes a encargos totais,0.0,0.0,0.0,0.0,0.0,Valores referentes a encargos totais,0.0,0.0,0.0,"Em conformidade com o OFÍCIO-CIRCULAR/CVM/SEP, o número de membros total de cada órgão deverá corresponder à média anual do número de membros de cada órgão apurado mensalmente.",,,,,,,,,,,,,,2024,RJ,Energia Elétrica,PRIVADO
02.397.080/0001-96,2025-12-31,3,154797,ITAPEBI GERACAO DE ENERGIA S.A.,2024-01-01,2024-12-31,3429922.0,CONSELHO DE ADMINISTRAÇÃO,4.0,0.0,0.0,0.0,0.0,0.0,0.0,Valores referentes a encargos totais,0.0,0.0,0.0,0.0,0.0,Valores referentes a encargos totais,0.0,0.0,0.0,"Em conformidade com o OFÍCIO-CIRCULAR/CVM/SEP, o número de membros total de cada órgão deverá corresponder à média anual do número de membros de cada órgão apurado mensalmente.",,,,,,,,,,,,,,2024,RJ,Energia Elétrica,PRIVADO
02.421.421/0001-11,2025-12-31,5,154069,TIM S.A.,2022-01-01,2022-12-31,73926437.71,CONSELHO DE ADMINISTRAÇÃO,10.0,5146800.0,5.0,2760000.0,0.0,1659000.0,727800.0,Remuneração Fixa - Outros refere-se aos recolhimentos feitos ao INSS.,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,5.0,1446000.0,624000.0,883800.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,RJ,Telecomunicações,PRIVADO HOLDING
02.421.421/0001-11,2025-12-31,5,154069,TIM S.A.,2022-01-01,2022-12-31,73926437.71,DIRETORIA ESTATUTÁRIA,7.5,68166836.69,7.5,13208743.19,1969816.25,0.0,2943297.24,Remuneração Fixa - Outros refere-se aos recolhimentos feitos ao INSS.,0.0,13688685.15,0.0,1513361.11,0.0,Hiring,0.0,917562.72,33925371.03,,7.5,13309287.0,3564598.0,8696427.0,7.5,0.0,0.0,0.0,0.0,0.0,15629305.56,10419537.04,12503444.45,2022,RJ,Telecomunicações,PRIVADO HOLDING
02.421.421/0001-11,2025-12-31,5,154069,TIM S.A.,2022-01-01,2022-12-31,73926437.71,CONSELHO FISCAL,3.0,612801.02,3.0,510667.68,0.0,0.0,102133.34,Remuneração Fixa - Outros refere-se aos recolhimentos feitos ao INSS.,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,3.0,172800.0,172800.0,170222.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,RJ,Telecomunicações,PRIVADO HOLDING
02.421.421/0001-11,2025-12-31,5,154069,TIM S.A.,2023-01-01,2023-12-31,38555641.4,CONSELHO DE ADMINISTRAÇÃO,10.0,5146800.0,5.0,2760000.0,0.0,1659000.0,727800.0,Remuneração Fixa - Outros refere-se aos recolhimentos feitos ao INSS.,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,5.0,1446000.0,624000.0,883800.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023,RJ,Telecomunicações,PRIVADO HOLDING
02.421.421/0001-11,2025-12-31,5,154069,TIM S.A.,2023-01-01,2023-12-31,38555641.4,DIRETORIA ESTATUTÁRIA,6.4,32804041.4,6.4,10729183.49,1349820.53,0.0,3151056.36,Remuneração Fixa - Outros refere-se aos recolhimentos feitos ao INSS.,0.0,6705421.99,0.0,1327000.0,0.0,Hiring,0.0,0.0,9541559.03,,6.4,15095009.0,3386003.0,4621244.0,6.4,0.0,0.0,0.0,0.0,0.0,13076250.22,8717500.15,9589250.16,2023,RJ,Telecomunicações,PRIVADO HOLDING
02.421.421/0001-11,2025-12-31,5,154069,TIM S.A.,2023-01-01,2023-12-31,38555641.4,CONSELHO FISCAL,3.0,604800.0,3.0,504000.0,0.0,0.0,100800.0,Remuneração Fixa - Outros refere-se aos recolhimentos feitos ao INSS.,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,3.0,168000.0,168000.0,168000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023,RJ,Telecomunicações,PRIVADO HOLDING
02.421.421/0001-11,2025-12-31,5,154069,TIM S.A.,2024-01-01,2024-12-31,50911562.57,CONSELHO DE ADMINISTRAÇÃO,10.0,5302800.0,5.0,2760000.0,0.0,1659000.0,883800.0,Remuneração Fixa - Outros refere-se aos recolhimentos feitos ao INSS.,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,5.0,1446000.0,624000.0,883800.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,RJ,Telecomunicações,PRIVADO HOLDING
02.421.421/0001-11,2025-12-31,5,154069,TIM S.A.,2024-01-01,2024-12-31,50911562.57,DIRETORIA ESTATUTÁRIA,6.0,44893754.57,6.0,10767899.98,1496348.0,0.0,2418043.77,Remuneração Fixa - Outros refere-se aos recolhimentos feitos ao INSS.,0.0,9049573.08,0.0,559227.28,0.0,Hiring,0.0,0.0,20602662.46,,6.0,18040832.0,3993631.0,7079285.0,6.0,0.0,0.0,0.0,0.0,0.0,13656249.94,9104166.63,9049573.08,2024,RJ,Telecomunicações,PRIVADO HOLDING
